distance_0,Vol,Err
3.6308088385670287,0.4031412287183471,0.031163139826403886
2.0684024201199964,4.668229228718346,0.02984849270234355
3.5002445054037654,0.650693228718346,0.03110434692652614
3.499266196124538,0.6661172287183419,0.031100614882066627
4.763766116106098,0.00992522871834467,0.031252269361282295
2.4516059187192694,3.418629228718345,0.030301823510334423
4.866775310055229,0.03366922871834532,0.031247034943156064
3.2858659063409266,1.1557172287183448,0.03097792530340636
4.960262523284419,0.04749322871834494,0.031243978696358372
4.862330860356819,-0.030330771281654734,0.03126110067676466
3.7836889393032576,0.23386122871834658,0.031202148880255028
3.529679086187625,0.5609652287183451,0.031125897387960143
4.084969807239675,0.012101228718343293,0.03125179044455533
2.1596359645070127,4.381957228718342,0.029957555631014758
2.4101383006085038,3.543813228718342,0.030259041290345207
2.639861497086998,2.8743732287183477,0.0304811516510872
2.184837557817357,4.282757228718346,0.02999461857066604
2.843835902077064,2.209797228718344,0.03068561640855311
4.906194183327705,0.011845228718343037,0.03125184679594446
3.473828464073574,0.7575732287183428,0.031078319403915266
3.8147690841632516,0.15802122871834712,0.031219311986679016
3.740215621789674,0.23501322871834418,0.03120188668074442
3.8746351091982487,0.09965322871834559,0.03123238923272211
4.920741547904535,-0.008826771281654544,0.03125638991472585
3.8733514645988563,0.004357228718347983,0.03125349410143679
4.336914435158644,0.019397228718347037,0.03125018350566383
3.7647819631552277,0.18285322871834353,0.031213713665430073
4.9429764454785206,-0.03877877128165608,0.031262947092198456
2.332331448582518,3.7580212287183414,0.030184489807210592
3.9029438477070517,0.060549228718343784,0.031241086349791614
4.0173015664881335,0.0011572287183483354,0.031254197504510396
3.5777393837253726,0.509637228718347,0.03113810214841592
3.5409586630163536,0.5456052287183439,0.031129559060762556
4.70087037305827,0.02285322871834694,0.031249421700688413
2.0339475987484406,4.7857332287183425,0.029802814924901576
3.0008701976073673,1.8259252287183472,0.030796567210358755
2.47679786951476,3.315205228718348,0.030336733952235267
3.2874690890898535,1.1497652287183442,0.03097946620236417
4.511298246250789,0.010757228718347278,0.03125208626481989
3.155802595741941,1.4266932287183423,0.030906477641777556
3.409456140717027,0.8630452287183417,0.031052252737403516
3.4456579282066606,0.7970612287183414,0.03106860471501094
3.438561414186799,0.7572532287183478,0.031078397911762697
4.414424546833022,-0.04044277128165419,0.031263310498124544
4.066286131333899,-0.02028277128165712,0.031258901446714726
4.027012047545182,0.0425012287183435,0.03124508308106093
3.1673434177218533,1.3808692287183462,0.030918738404010212
2.3298229149537866,3.804101228718345,0.030168229576002632
3.7480896240017225,0.1893812287183465,0.03121223849566705
2.369901819471108,3.6964532287183474,0.030206091915060046
2.332273915072388,3.7929652287183444,0.030172166383437303
3.4445224742539433,0.7401012287183448,0.031082600821527147
3.7439076348016616,0.24371722871834578,0.03119990417176668
3.780489450539555,0.1995572287183478,0.03120993610410223
2.6581480580085275,2.7854772287183422,0.03050941965548188
3.13738373205026,1.5136052287183475,0.030883023145629768
3.463925494732646,0.7449652287183426,0.03108140997081413
4.978693288301977,0.01619722871834739,0.031250888523305445
4.569447564247075,0.07270922871834529,0.031238387348884962
5.001015732119741,0.04883722871834806,0.031243681219068665
2.1383611377060006,4.411653228718343,0.029946387830525674
4.023942458891463,0.016773228718342637,0.03125076164548596
3.64884234428589,0.3921332287183432,0.03116570595687407
3.015626092036975,1.8032692287183423,0.030802953498020546
3.1783161690184665,1.3335732287183433,0.030931316727675465
4.270554668427303,0.0073652287183421095,0.031252832589360985
5.420411835077793,-0.010170771281657665,0.03125668479158108
3.2673881515561543,1.1548212287183475,0.030978157344709836
3.5519690398491393,0.5614772287183456,0.031125775194239
2.6290624726440703,2.8726452287183477,0.030481703857737085
3.524973865164382,0.6037172287183452,0.031115663541172057
3.1062274405191794,1.5381812287183436,0.030876343345778497
2.039046907884856,4.777541228718341,0.029806016724144808
2.380333452752724,3.6553012287183435,0.030220452197913916
4.091178373510489,0.03597322871834763,0.031246526014169575
2.017776290587367,4.940101228718348,0.029741994718417927
3.5883861186227324,0.47859722871834265,0.03114543946755711
2.4286184403564355,3.5149492287183435,0.030268956986403348
2.985455684295147,1.8857012287183466,0.030779631109524364
2.8971652492708344,2.0928052287183476,0.030719981333260996
2.440987994917926,3.4634932287183418,0.030286557465557157
3.2715262355945476,1.1123252287183476,0.030989130984700814
2.954078910044879,1.922181228718344,0.03076923373251924
3.0059181883772705,1.805125228718346,0.0308024310040059
3.2363701544752566,1.2414132287183435,0.030955604313216308
4.005027892242316,-0.0037707712816583694,0.03125528007351488
3.2604118187453843,1.1247412287183423,0.030985931259202137
3.3291150626703714,1.0233012287183456,0.031011918078158274
2.80958107969727,2.367557228718347,0.030638508015994253
5.000287494681885,0.023429228718342188,0.031249294694227197
2.5346991989684295,3.192645228718348,0.030377595881023633
2.296123328712181,3.866309228718343,0.030146152623334473
3.2278749995470264,1.258053228718346,0.030951240765156023
4.060929060235501,0.02611722871834843,0.031248701850198894
4.105890551745319,-0.0079307712816572,0.03125619329650391
4.4735265151364105,-0.0019787712816565772,0.0312548865062985
3.71410173233512,0.2784052287183414,0.031191977910980637
3.145031490174076,1.4119092287183435,0.03091044123314606
3.5389260933692395,0.5923252287183445,0.031118396593445233
3.431807777425811,0.7985332287183482,0.03106824155005777
