distance_0,distance_1,distance_2,Vol,Err
3.1913948590290824,3.3613483450924915,3.5711605143724343,2.780308643077518,0.010077105675141399
2.089296323558573,2.1027294194689232,3.539772101828847,9.17349904307752,0.010059466355550259
2.31699593165428,3.173641428973618,3.768995568030459,5.432487843077517,0.010118937254685514
2.5585979316777236,3.3904685041543305,4.708992849716379,3.9612046430775187,0.010104353905936727
2.3490502685929266,2.848417739209551,4.246289597137304,5.962190243077515,0.010118946534869395
2.7763531801855312,3.740208172646375,4.182184769996611,2.678708643077517,0.010074111199055874
2.552012629235793,2.7275086468018115,2.811413530881758,8.019387043077515,0.010092652391696967
2.624207766671629,3.788730882943508,4.293091569085079,3.0504270430775158,0.010084564784016457
2.49867434156867,2.8736583331738945,3.269181547599431,6.572980643077514,0.010115514585627301
2.5089557024156077,4.358486787839757,4.437479527583461,3.251860643077517,0.010089652925468241
2.8358898442224527,3.3345420241479915,3.7644153193692214,3.4507406430775163,0.010094279701628099
2.21672158026354,2.4850216906277294,2.6173106333028113,8.92156304307752,0.0100678488678745
2.6338272690349034,3.7453018585522786,4.607233201665006,3.099483043077516,0.01008584121480311
2.5066007941719897,3.214285689228536,4.396606042951436,4.511489443077519,0.010112317009642342
3.189375954435179,4.003578228644729,4.364070567775144,1.3379918430775177,0.010024872230335906
2.1060591394490307,3.7482670256619453,3.7615089949948306,5.003598243077516,0.01011689804649733
2.1058183524447043,3.8306015686968613,3.9645143386436117,4.696615843077517,0.01011432153814572
2.0766285551002577,2.209065038575348,2.7434598613803556,9.72305424307752,0.010038963529974009
2.0089964192834517,4.457226147774228,4.91055895475348,4.883975843077518,0.01011600490955547
3.146204541030188,3.533765110094748,5.031623220372013,2.023105443077519,0.010052298130015638
3.2639473463927806,3.6527388904660714,3.9674823692796215,1.5549710430775185,0.010034072438595287
3.103325322673479,4.021537647997781,4.535859504235177,1.5605262430775184,0.010034301715772118
2.1924761816637264,2.244566400887767,3.2095499765664957,8.639342243077515,0.010076482745456947
3.0531829145198826,3.3433889658882117,3.5761471066011765,3.1558350430775164,0.010087277844486002
2.9875074691665238,3.1945160712504856,3.956311353667501,3.1925390430775167,0.0100881965325736
2.222698990573827,3.9871741954043056,4.494868495564816,4.163380643077517,0.01010762845419907
2.170291421700317,2.6132961462398137,4.740176324728058,7.244161443077516,0.010107486441907997
2.8748845402874084,3.6940400276775334,3.8512917738277914,2.568756643077517,0.01007075407465515
2.6264177489892524,2.946152990726791,3.070865125078956,6.448859043077519,0.01011651065899746
2.7585328373597022,2.9464914795430626,3.019329613369547,6.195201443077515,0.01011807242071716
2.8608351024257748,3.460599201984265,5.2453939318100815,2.9367310430775184,0.010081514034686413
2.9217687588644665,3.7427521133469113,3.880372200417669,2.3313038430775173,0.01006309032690821
3.0926155211621635,3.767326814758582,5.405563377765643,1.786516643077519,0.010043363972300004
3.7115545958583285,3.76800588427856,5.339769345721092,0.4955662430775156,0.009984603713661952
2.4641527527501887,3.2211882526809075,3.64397631249093,4.892500643077518,0.010116073241984928
2.7840721932808323,4.193299745790563,4.690103506329347,2.400231843077517,0.010065373270503185
3.4225259772636285,3.8607765178415057,3.9470524995102205,0.9213006430775188,0.010005860883188186
2.0416635392003784,2.9907502210448462,4.864679351506332,6.60000784307752,0.010115277487035064
3.9963291612064578,4.193020055985423,4.533817695483276,-0.005694556922481553,0.009957184260314353
2.1722650262996157,2.377881178331501,3.4853964165869136,8.65584144307752,0.01007599995073682
3.417187236373863,4.097552557444663,4.534780355641893,0.8213006430775174,0.010001034735951847
2.6170657197462535,3.170507386689702,4.001592789839668,4.266964643077518,0.010109149095732697
2.3598195735696423,3.0739341697935827,4.6250994870902735,5.313051043077518,0.010118552055796834
3.2957548879823513,3.6063990939552846,3.766376799175118,1.758894243077517,0.010042284029366279
3.0609886059552123,3.1064483803141725,4.1874867706549015,3.1936398430775164,0.01008822387765664
2.5343535319358965,3.264675940767508,3.2738706004480513,5.189947043077517,0.0101180074679081
2.193803668029467,3.644190865714493,4.799049618444726,4.6442958430775185,0.010113789414488242
3.09641170728348,3.901629413020299,3.9082889055789103,1.6736974430775184,0.01003890451647127
2.145457399448043,4.272724559983932,4.994268592303866,4.4165262430775165,0.010111157076114843
3.04619393450808,3.1575332085205914,3.838754528791406,3.2176910430775187,0.010088818319373817
3.1930044561165976,3.5325663899545536,4.6595657599162,1.9108430430775165,0.010048129276133674
2.3835440054590347,3.9855695851486295,5.387656275817649,3.6374670430775176,0.010098265300132655
2.8378236377200023,3.27127724362005,4.6401567835363196,3.3968782430775164,0.010093065542495158
2.3847718554640016,4.136249650962277,4.187805247291725,3.640500643077516,0.010098327187842721
3.0362070713697396,4.01488839308778,4.207934938367502,1.725204643077518,0.010040956436345037
