distance_0,distance_1,distance_2,Vol,Err,Coord_1,Coord_2,Coord_3
2.106169307565776,2.556076934318576,2.916244356747744,8.47712184307752,0.014381496098945686,"[6.226058858011439, 3.723839071719561, 0]","[3.726373893090903, 2.221821686862354, 0]","[4.358924102255946, 4.698393819274553, 0]"
2.6585597364606417,2.8290114359760272,3.8924893175741464,5.1029318430775135,0.014822641631664718,"[3.8097850470515153, 7.651619668162595, 0]","[7.688004466739958, 7.984616995749893, 0]","[5.794480571569987, 5.882743316552334, 0]"
3.022553109837403,3.125738333785972,3.2957504371313577,4.215211843077519,0.014923868267945815,"[5.63784831885634, 2.4403530551511676, 0]","[2.8975961445719483, 3.715831523459205, 0]","[5.297517233247117, 5.718484488760806, 0]"
2.478289540915961,2.8633161653019377,3.4785586426146846,5.893471843077517,0.014727407321692436,"[5.722268725369266, 4.716308892915773, 0]","[4.42360041302396, 6.827085921197927, 0]","[7.893574960710939, 6.582858837290624, 0]"
2.0817868740818923,2.117265959537716,2.66236809129944,10.101681843077518,0.014135504438806207,"[5.382665543116484, 5.571008095342583, 0]","[5.295559877532868, 7.6864815048754, 0]","[3.326222557251189, 5.89485811461862, 0]"
2.5045409531927456,2.9309036334766003,2.9767035251895266,6.496881843077521,0.014651429428649956,"[6.660584574356349, 5.9157347691049145, 0]","[4.365070631241992, 7.810828332452997, 0]","[4.380254693724455, 4.879964031095312, 0]"
2.735597530649292,2.771029286936379,2.8680339569589792,6.489141843077519,0.014652422231832865,"[6.476980397459175, 2.3289093611497167, 0]","[6.07584998042149, 5.034937490756221, 0]","[3.8537203909641065, 3.2217196698842376, 0]"
2.5316037683811583,3.377391736477324,3.981992770217566,4.103761843077514,0.0149361556579245,"[5.995339260973943, 6.458044346872074, 0]","[2.146046562436592, 5.438626795987255, 0]","[4.0101434954999355, 3.72568772403358, 0]"
3.3402278095867945,3.3612136746661334,3.7353645997791936,2.1709518430775177,0.015134615446103677,"[2.5486881177978296, 3.179318428539907, 0]","[5.348428680815784, 5.001013957361587, 0]","[2.585042150332195, 6.914506118282159, 0]"
2.6058422080875467,2.9852703897231105,3.8331830092606727,4.867381843077517,0.014850085875869876,"[4.749124744254094, 2.252804420832013, 0]","[2.836865378451036, 4.02302410532009, 0]","[6.630763888676942, 4.570405212584817, 0]"
2.24457430762193,2.980558676392145,3.742813519096588,6.0443618430775174,0.014708677039208863,"[7.29603305241684, 6.213501885066412, 0]","[5.104418636084178, 3.179448607871856, 0]","[7.3483443972710045, 3.2334022983720274, 0]"
2.4797748311982803,2.781250445558301,3.962117974010411,5.738961843077519,0.014746402313708587,"[3.06713421444605, 4.347041479741751, 0]","[2.9743966331227174, 6.82508162357614, 0]","[5.715893583645357, 7.293641663691934, 0]"
2.432550342519561,3.921462534146369,3.9300597629205893,3.5429618430775136,0.014996574332751797,"[6.469367610775317, 7.881261348248067, 0]","[4.511259526216721, 6.43796169187788, 0]","[7.69378425516991, 4.14680374090307, 0]"
3.1709617466382074,3.2218831100846606,3.6211486711573357,3.034271843077512,0.015049361673421233,"[4.425653131180882, 3.5935379423873344, 0]","[4.576868453010611, 6.811870538855999, 0]","[7.4360571248968785, 4.589763917385782, 0]"
2.048669740275223,2.602372099624371,3.9692259125847276,7.689711843077514,0.014492673706531862,"[3.41108083125165, 3.830181813109765, 0]","[2.3412143263186502, 6.2024647234149, 0]","[2.1201677384910935, 2.2393986438315863, 0]"
2.3276874465188615,3.231562373693364,3.9147422560043403,5.073181843077521,0.014826131294559279,"[7.570682828796576, 5.501177827762427, 0]","[7.573159510842573, 3.1734916988508117, 0]","[4.343527553547857, 3.285173369197345, 0]"
2.37047576132532,2.9946567121465444,3.465858629375087,5.885521843077516,0.014728389223916852,"[2.5399242946766707, 3.2375954877130377, 0]","[5.984437928195615, 3.621655206136976, 0]","[4.519119014895022, 5.48498443559548, 0]"
2.041019919246998,2.844974131114344,3.3361110913575236,7.406421843077517,0.014531420895989145,"[7.869588317127422, 4.43088244748789, 0]","[7.075965595555971, 7.162922121891492, 0]","[5.863489820298401, 4.054942117404294, 0]"
2.205556051653874,2.8340019527132925,3.921548032253335,6.476621843077513,0.01465402715365268,"[3.341809099050838, 5.995979591525043, 0]","[5.251890927330102, 7.098732921270354, 0]","[7.128027312362323, 4.974661516458128, 0]"
2.1680474529614244,2.3218050889282855,3.57426586215275,8.194111843077518,0.014422049004909114,"[7.833888357414502, 6.746976006191176, 0]","[4.416310139526863, 5.700297651599619, 0]","[6.614924381421635, 4.95405755195959, 0]"
2.3671731785582693,2.937364043789287,3.6493846203627234,5.839951843077522,0.014734008022579598,"[5.510258825851228, 6.07149428117398, 0]","[6.997885670029149, 7.912818595293277, 0]","[7.911447481049185, 4.3796312347382536, 0]"
2.096965863269456,3.5579503075311205,3.9411454188582216,5.140891843077519,0.01481817907312366,"[6.288685300413718, 6.606625908961484, 0]","[5.894999388530008, 4.546946993571586, 0]","[2.744060273067824, 6.914268244107208, 0]"
