distance_0,Vol,Err,Coord_1,Coord_2
2.754891385020942,0.4939643863797425,0.011471791624763326,"[5.958860902584687, 7.530363761673579, 0]","[3.2187619499343683, 7.2452597930108595, 0]"
2.3897280093162223,1.1685143863797425,0.011265628334568826,"[5.555405170136967, 8.010312142310218, 0]","[7.760428959606833, 7.089079247553182, 0]"
2.7240546269439876,0.5453543863797421,0.011456355580375461,"[4.407346229675831, 6.834561000772688, 0]","[6.820114124785881, 8.099086482880962, 0]"
2.59265845011531,0.7691243863797421,0.01138862744763872,"[2.178928203434612, 6.241680085721443, 0]","[3.970225466136661, 8.11601515597715, 0]"
3.0666703834624336,0.08489438637974445,0.011593118993594432,"[7.933728086602237, 1.7959567521956343, 0]","[5.199227778727946, 3.1841121134722594, 0]"
2.391567820672392,1.1675343863797423,0.011265933518992556,"[1.8123759352846975, 6.313939973481132, 0]","[3.9629420893743745, 7.360200867216356, 0]"
3.1826587359930847,0.005394386379741434,0.01161638390466844,"[2.9066801465938394, 6.579069135999547, 0]","[5.967350183955363, 7.4517750155434594, 0]"
3.1233654325472884,0.05355438637974075,0.011602302418227168,"[4.965980786518867, 7.469588348153189, 0]","[3.615057221015859, 4.653488714724011, 0]"
3.188886144000343,0.004644386379741405,0.011616602904050305,"[7.558488621185125, 3.3574812803870353, 0]","[4.521812297882248, 2.3840380376198484, 0]"
2.362651663751685,1.2451543863797419,0.011241709549530268,"[2.481043098164041, 4.990755737011427, 0]","[4.761289505136445, 5.609301780340494, 0]"
2.685777835580407,0.590054386379741,0.01144289331414918,"[6.939688368409083, 3.7857093949402407, 0]","[4.275625633328075, 4.126550011134488, 0]"
2.621083579119203,0.7153143863797418,0.011404990864838076,"[3.6787536708327178, 6.069299212020013, 0]","[3.731082386481471, 3.4487380442075, 0]"
3.0305537802113163,0.12005438637974031,0.011582797451349998,"[4.68299117233357, 1.9965890237795156, 0]","[2.1705314042825496, 3.69122825638276, 0]"
2.0382583597794413,1.9974343863797408,0.011001335283726245,"[5.967282331920652, 6.663686487033313, 0]","[6.303144724766734, 4.653290109628478, 0]"
2.5836437939620436,0.7954843863797425,0.011380593601034614,"[7.1773267227503235, 7.648726242450096, 0]","[5.91367302436499, 5.395196880618826, 0]"
2.5833950250121376,0.7953243863797415,0.011380642400423186,"[6.605428762935016, 7.19174269104459, 0]","[4.126982482188467, 7.920600625563423, 0]"
3.131050500574962,0.041554386379743846,0.011605814561847868,"[5.116853252919879, 6.6840961040007905, 0]","[2.0593640634318437, 6.009383503470373, 0]"
2.9612440814125778,0.2121043863797425,0.011555680996278411,"[4.9366378340118615, 1.8671114216583056, 0]","[2.813093177820715, 3.93097299716744, 0]"
3.104624619302182,0.0746743863797441,0.011596115445793042,"[1.8704008457152657, 6.447054474402462, 0]","[4.659666069283007, 5.083715360545306, 0]"
3.171011941743234,-4.5613620258677656e-05,0.011617972176761313,"[7.328433428582968, 7.818283499320778, 0]","[4.181007156317882, 7.4322464605101155, 0]"
2.9416555469826084,0.1950143863797429,0.011560725785158993,"[3.4635871930459334, 4.8320800464041165, 0]","[5.824887786851594, 3.0777719597823334, 0]"
3.1254346604709076,0.026984386379744763,0.011610075794236228,"[3.405412100043137, 4.801093986164176, 0]","[2.706587120914143, 7.847400842903703, 0]"
2.7356425922659175,0.5190043863797413,0.011464275819246065,"[4.6869764916372025, 4.057663566626079, 0]","[7.164050537961326, 2.896696486280204, 0]"
2.6818669132138595,0.6203543863797414,0.01143374893392364,"[8.245669182486935, 3.559579474342896, 0]","[7.882017860518639, 6.21667711203368, 0]"
2.359615610735277,1.2340443863797415,0.011245183289621829,"[5.114349061384494, 7.908267189202835, 0]","[4.099755692742263, 5.777918361725789, 0]"
2.752580347645055,0.5079443863797426,0.011467596781627351,"[1.680924600181556, 4.5046523565076875, 0]","[2.804005921404023, 1.9916089991095367, 0]"
2.309544804918113,1.3650643863797427,0.011204078892920648,"[4.965106906094864, 3.4790160803048744, 0]","[6.71102066433698, 1.9671356767328412, 0]"
2.7782742987583617,0.4588143863797427,0.011482324454135584,"[7.43769871419995, 1.887732936508786, 0]","[5.347773066578534, 3.7183117702538593, 0]"
2.3760274367015946,1.2231543863797416,0.011248586136755143,"[3.305147563526124, 5.02636664130434, 0]","[5.678673221440995, 5.13537274745683, 0]"
2.8956545598605783,0.27482438637974127,0.011537126112611842,"[7.633534952382672, 7.063472222963547, 0]","[4.872284137109603, 6.19151507654225, 0]"
2.7982362127677436,0.4313043863797432,0.011490553692827426,"[6.522182242010214, 6.547132773339336, 0]","[3.7322774015993616, 6.762903215932532, 0]"
2.982955931170461,0.167494386379742,0.011568839471392107,"[5.305776702144309, 5.447321382902588, 0]","[4.678146637314844, 8.363501519490038, 0]"
2.8218951968487507,0.39389438637974195,0.011501724375398674,"[7.765385372755344, 7.084463012879437, 0]","[7.3556526512445535, 4.292472397042519, 0]"
2.9388812607780825,0.21755438637974045,0.01155407121857919,"[6.216197909353509, 7.579886146153357, 0]","[3.3929258459899403, 8.396071125911861, 0]"
2.0571387797539407,1.9390243863797405,0.011020370522060953,"[7.632979330849176, 1.771991470458425, 0]","[7.972736695098781, 3.800879070254356, 0]"
2.8456314758335757,0.359024386379744,0.011512115902974136,"[4.500028045315429, 7.1527292417533435, 0]","[1.963633755057648, 5.862643004092271, 0]"
2.4444242240782583,1.0723243863797425,0.011295503266712378,"[4.514480792754285, 5.040625614285295, 0]","[3.157558295692589, 7.073842554070238, 0]"
3.1635221186165863,0.015394386379742997,0.011613463055464549,"[7.734783319248595, 4.880260995038195, 0]","[6.935029080289542, 1.81949877751077, 0]"
3.142869562292205,0.024664386379743775,0.011610754002716188,"[8.272558554894884, 4.192201803625136, 0]","[5.963056074190054, 6.323827328242683, 0]"
2.0920426671276484,1.860714386379744,0.01104579103741511,"[6.6168826081800365, 6.242178166554153, 0]","[6.1860912199838545, 8.289386338904627, 0]"
3.099331197492184,0.05922438637974281,0.011600642128637102,"[4.936111519391101, 3.0552922488474743, 0]","[3.3448132256090095, 5.714920721389182, 0]"
3.145004983713578,-0.0016256136202592586,0.011618433387955537,"[7.62529924611304, 2.260432081875236, 0]","[4.8110199856093505, 3.664315478558183, 0]"
2.6619815024993185,0.6481243863797417,0.01142535460960009,"[5.364701035080437, 2.758678927303144, 0]","[7.350537492176101, 4.531416664623099, 0]"
2.864597987916637,0.335964386379743,0.011518977011783208,"[4.663987943883085, 2.5102001675327332, 0]","[1.8011222899031116, 2.609808799878844, 0]"
2.9903804413099286,0.1636443863797421,0.011569973586330697,"[4.839989232143933, 5.088396924698434, 0]","[7.2885591528762, 6.805044974548531, 0]"
3.1405417588175406,0.025424386379743424,0.011610531840441677,"[4.693830506112087, 7.270767899695317, 0]","[5.933036745755981, 4.385049542941767, 0]"
2.8772651437736045,0.3027843863797415,0.011528833896327504,"[5.120544052309032, 3.331834823989917, 0]","[6.000448936200081, 6.071254854375769, 0]"
2.2556938332738423,1.4670143863797431,0.011171883593004358,"[3.091559591206544, 4.304260177116474, 0]","[3.957232173273334, 6.387230568199231, 0]"
2.299746264871988,1.3687643863797412,0.011202913691910244,"[7.553613496046949, 7.624837659860642, 0]","[5.340389658773842, 8.249716151184167, 0]"
2.8238566978975608,0.3952043863797421,0.011501333596316126,"[3.730125299431821, 7.097788310611732, 0]","[3.2966366000647325, 4.30740228036754, 0]"
3.1467054026624903,0.03054438637974144,0.011609034927813337,"[3.8279746010774014, 5.14418784714625, 0]","[2.4107578898090014, 7.953680983718554, 0]"
3.199107511910175,0.006694386379741957,0.011616004284487847,"[7.993425969795022, 4.214619416732993, 0]","[5.021567564312114, 3.030412302026831, 0]"
2.8614513967164426,0.31395438637974316,0.01152551759792158,"[2.9343561835656957, 2.6948491031719493, 0]","[3.5613390723246465, 5.486765390056991, 0]"
